Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (°C),Season,Household Size
16,TV,1.27,09:54,2023-01-07,-2.1,Winter,1
2,Heater,3.42,08:50,2023-05-19,1.7,Spring,2
292,TV,1.2,05:32,2023-01-02,35.0,Winter,4
97,Oven,1.84,07:55,2023-01-29,38.4,Winter,2
423,Computer,1.84,17:13,2023-04-25,33.9,Spring,2
10,Washing Machine,1.91,21:28,2023-05-23,14.8,Spring,4
68,Fridge,0.26,17:23,2023-07-08,16.2,Summer,4
445,Fridge,0.32,15:44,2023-06-13,-3.3,Spring,4
321,Lights,0.7,21:49,2023-01-01,-5.3,Winter,5
126,Heater,3.51,10:58,2023-10-08,9.4,Fall,4
401,Computer,0.36,04:40,2023-05-05,7.3,Spring,1
228,Computer,1.31,21:41,2023-09-13,8.6,Summer,1
73,TV,1.11,04:55,2024-01-01,35.4,Winter,3
29,Heater,2.74,00:14,2023-06-11,39.4,Spring,5
228,Computer,0.95,18:31,2023-04-06,31.9,Spring,4
365,Dishwasher,0.95,07:52,2023-06-03,34.7,Spring,3
149,Heater,4.06,16:06,2023-08-09,16.1,Summer,3
407,Oven,1.74,17:22,2023-09-25,7.7,Summer,4
125,Fridge,0.15,16:46,2023-08-24,22.3,Summer,5
133,Fridge,0.21,05:05,2023-10-11,10.4,Fall,3
162,Oven,1.38,01:30,2023-07-18,13.5,Summer,2
464,Heater,2.52,06:45,2023-01-17,-0.7,Winter,4
361,TV,1.62,16:08,2023-12-16,15.0,Fall,2
188,Lights,0.86,07:39,2023-02-13,23.5,Winter,5
186,Lights,0.74,07:24,2023-09-26,25.9,Summer,5
201,Air Conditioning,4.5,02:49,2023-03-10,34.3,Winter,2
197,Washing Machine,0.93,22:44,2023-04-13,32.7,Spring,1
225,TV,0.32,00:43,2023-11-11,11.9,Fall,1
171,Microwave,1.3,03:40,2023-02-22,22.1,Winter,5
218,Heater,2.71,04:07,2023-10-29,6.1,Fall,3
334,Computer,1.52,00:05,2023-05-17,2.8,Spring,5
212,Microwave,1.81,16:11,2023-04-19,36.0,Spring,4
385,Fridge,0.41,11:27,2023-07-02,-8.1,Summer,2
81,Oven,1.8,04:40,2023-08-13,27.2,Summer,5
261,Washing Machine,0.79,19:08,2023-04-01,7.0,Spring,3
383,Washing Machine,0.89,01:47,2023-11-01,21.7,Fall,2
67,Microwave,0.46,13:00,2023-03-05,7.2,Winter,3
50,Heater,2.74,16:00,2023-11-13,22.1,Fall,1
101,Lights,1.5,05:01,2023-10-14,11.9,Fall,1
195,Air Conditioning,3.69,08:01,2023-08-01,-6.3,Summer,4
207,Dishwasher,1.6,12:57,2023-06-16,12.8,Spring,1
172,Washing Machine,0.82,17:38,2023-03-07,6.0,Winter,4
43,Computer,1.79,11:08,2023-10-01,0.3,Fall,5
449,Microwave,1.16,05:04,2023-06-28,33.7,Spring,1
495,Lights,1.79,20:51,2023-12-23,37.6,Fall,2
352,Computer,0.26,15:33,2023-08-03,14.0,Summer,5
484,TV,0.89,07:29,2023-01-13,4.3,Winter,1
426,Washing Machine,0.39,00:09,2023-07-17,30.6,Summer,5
468,Heater,2.35,23:36,2023-07-02,21.2,Summer,5
389,Washing Machine,1.55,21:11,2023-11-16,30.5,Fall,3
259,Washing Machine,1.68,22:07,2023-04-06,27.0,Spring,4
435,Washing Machine,0.67,09:53,2023-06-07,6.0,Spring,3
225,Microwave,0.85,00:00,2023-10-26,-9.3,Fall,1
40,TV,1.17,13:34,2023-10-28,-5.1,Fall,2
303,Lights,1.84,03:13,2023-07-25,17.4,Summer,5
284,Oven,0.22,08:01,2023-01-22,-4.8,Winter,5
475,Computer,0.92,01:54,2023-04-19,11.9,Spring,3
388,Microwave,1.75,16:01,2023-10-27,10.6,Fall,5
436,Dishwasher,1.78,00:09,2023-08-06,39.6,Summer,5
271,Air Conditioning,3.17,12:36,2023-07-04,11.3,Summer,5
408,Washing Machine,1.5,07:44,2023-03-09,-0.8,Winter,1
71,Microwave,1.0,14:54,2023-10-14,22.0,Fall,3
452,Air Conditioning,4.59,23:57,2023-10-15,28.4,Fall,1
308,Heater,4.15,23:31,2023-12-15,27.7,Fall,2
395,Heater,2.39,02:29,2023-06-12,27.5,Spring,1
303,Dishwasher,0.57,19:42,2023-10-07,30.8,Fall,4
31,Lights,1.56,03:50,2024-01-01,-5.0,Winter,5
256,Computer,1.22,07:24,2023-07-10,-7.5,Summer,1
353,Oven,1.64,15:32,2023-08-16,38.9,Summer,2
272,Washing Machine,1.37,15:11,2023-11-14,-7.5,Fall,5
55,Dishwasher,1.37,15:33,2023-08-10,14.3,Summer,3
242,Air Conditioning,2.8,18:04,2023-12-29,-8.3,Fall,2
6,Computer,1.91,05:31,2023-09-05,6.7,Summer,4
346,Computer,1.0,12:07,2023-01-05,24.5,Winter,2
2,Microwave,1.49,18:42,2023-09-09,12.0,Summer,1
216,Lights,0.89,10:04,2023-08-03,-8.3,Summer,4
38,Microwave,1.73,15:02,2023-03-25,-1.4,Winter,2
282,Dishwasher,1.68,05:12,2023-12-22,27.3,Fall,3
334,Washing Machine,1.67,06:06,2023-02-01,3.1,Winter,2
49,Air Conditioning,4.28,07:57,2023-02-08,-0.8,Winter,1
2,Lights,0.66,18:25,2023-07-23,4.8,Summer,3
118,Washing Machine,0.69,22:48,2023-07-28,17.1,Summer,2
485,Fridge,0.36,01:34,2023-08-13,13.6,Summer,4
358,Computer,1.4,02:29,2023-09-23,-7.9,Summer,3
288,Dishwasher,0.45,12:09,2023-09-03,25.5,Summer,2
143,Microwave,2.0,19:27,2023-08-25,10.3,Summer,2
335,Washing Machine,1.44,14:15,2023-01-13,16.3,Winter,5
204,Fridge,0.22,18:38,2023-12-29,12.2,Fall,4
143,Heater,4.16,16:15,2023-06-20,1.8,Spring,3
318,TV,1.49,17:39,2023-09-21,31.8,Summer,3
43,Washing Machine,1.9,15:30,2023-05-01,20.1,Spring,2
368,Fridge,0.21,08:25,2023-11-15,5.2,Fall,2
416,Microwave,1.94,08:01,2023-01-27,32.1,Winter,1
422,Microwave,1.44,18:14,2023-02-26,7.6,Winter,4
312,Washing Machine,0.47,06:08,2023-06-18,6.2,Spring,1
363,Oven,0.84,17:45,2023-02-01,29.5,Winter,2
268,Dishwasher,0.39,18:43,2023-11-20,19.8,Fall,5
472,Computer,1.82,16:42,2023-04-12,23.6,Spring,1
252,Lights,1.92,07:38,2023-05-26,1.9,Spring,4
446,Computer,1.23,15:30,2023-02-12,24.5,Winter,2
177,Air Conditioning,4.25,12:22,2023-07-02,16.1,Summer,3
167,Air Conditioning,4.28,07:04,2023-07-27,38.7,Summer,5
326,Heater,4.98,11:30,2023-01-31,24.5,Winter,4
383,Lights,0.5,23:35,2023-02-13,12.3,Winter,4
473,Oven,0.25,02:21,2023-06-04,4.6,Spring,5
144,Computer,1.37,23:30,2023-01-08,0.6,Winter,1
288,Dishwasher,0.61,16:54,2023-11-03,2.9,Fall,5
277,Microwave,1.85,10:24,2023-02-24,23.4,Winter,3
344,Heater,4.2,08:19,2023-03-15,30.5,Winter,4
482,Heater,3.36,14:20,2023-02-25,22.8,Winter,3
392,Computer,0.93,21:12,2023-03-12,29.8,Winter,4
101,Dishwasher,0.48,00:35,2023-01-18,7.1,Winter,5
361,Air Conditioning,4.41,23:44,2023-05-17,-7.8,Spring,2
496,TV,1.57,04:46,2023-01-03,15.0,Winter,4
379,Computer,1.43,02:40,2023-07-15,10.2,Summer,2
150,Dishwasher,1.09,20:03,2023-07-15,12.4,Summer,3
476,Lights,1.79,07:59,2023-05-30,30.2,Spring,2
337,Computer,0.99,06:13,2023-05-17,32.0,Spring,1
476,Lights,0.63,02:18,2023-03-22,-7.7,Winter,5
154,Computer,1.34,18:58,2023-08-15,-6.8,Summer,1
240,Heater,3.99,03:01,2023-08-27,34.0,Summer,2
256,Air Conditioning,4.97,02:01,2023-02-16,37.5,Winter,1
257,Oven,0.44,21:31,2023-01-26,8.2,Winter,2
435,Microwave,1.93,13:02,2023-12-03,22.5,Fall,3
148,Washing Machine,0.92,06:01,2023-01-30,-8.3,Winter,3
495,Lights,1.15,12:30,2023-10-15,35.6,Fall,5
19,Fridge,0.43,10:57,2023-11-02,6.7,Fall,5
328,Washing Machine,1.1,13:22,2023-01-13,4.8,Winter,5
85,Washing Machine,0.44,12:03,2023-08-24,12.6,Summer,5
31,Dishwasher,0.23,17:31,2023-12-24,7.4,Fall,5
267,Fridge,0.5,17:27,2023-12-20,-4.9,Fall,1
282,Dishwasher,0.2,05:35,2023-03-01,21.0,Winter,1
486,Fridge,0.31,19:54,2023-02-17,11.1,Winter,1
315,Washing Machine,1.99,16:16,2023-12-29,18.2,Fall,3
212,TV,1.56,08:41,2023-05-24,-7.1,Spring,1
177,Dishwasher,1.17,15:52,2023-04-10,2.2,Spring,5
34,Dishwasher,0.46,11:18,2023-09-28,12.6,Summer,5
224,Dishwasher,0.55,12:43,2023-05-29,-7.5,Spring,1
397,Computer,1.23,03:20,2023-09-21,-9.1,Summer,4
219,Computer,1.1,03:08,2023-01-16,21.2,Winter,2
190,Dishwasher,1.93,04:11,2023-12-08,29.7,Fall,5
214,Heater,3.38,11:02,2023-11-27,-3.3,Fall,5
136,Dishwasher,0.45,18:40,2023-11-11,13.8,Fall,5
482,Computer,0.6,14:32,2023-04-29,30.1,Spring,1
291,TV,0.94,02:33,2023-01-31,14.4,Winter,3
340,Fridge,0.31,00:47,2023-10-06,23.4,Fall,4
192,Microwave,1.09,08:16,2023-06-03,7.4,Spring,1
319,TV,0.96,10:03,2023-08-06,26.1,Summer,5
147,Dishwasher,0.47,06:20,2023-09-02,26.5,Summer,4
244,Lights,1.72,18:41,2023-01-24,30.7,Winter,2
199,Heater,3.13,15:22,2023-08-07,33.6,Summer,5
308,Lights,1.07,03:27,2023-09-13,24.0,Summer,4
109,Microwave,0.98,15:25,2023-05-02,4.6,Spring,1
192,Computer,0.22,03:25,2023-02-11,6.6,Winter,5
434,Microwave,1.33,15:36,2023-09-21,-7.8,Summer,5
336,Computer,0.7,00:20,2023-08-10,6.5,Summer,1
213,TV,1.72,06:34,2023-11-29,-7.1,Fall,1
404,Heater,4.47,12:58,2023-06-14,34.5,Spring,4
154,Computer,1.68,08:34,2023-02-19,9.9,Winter,5
137,Dishwasher,1.6,06:54,2023-11-13,3.5,Fall,4
220,Lights,1.2,11:28,2023-03-01,0.9,Winter,1
277,TV,1.93,11:28,2023-07-19,23.3,Summer,1
267,Washing Machine,0.59,07:55,2023-03-13,34.6,Winter,5
339,Oven,1.64,03:31,2023-10-01,4.5,Fall,3
348,Lights,0.71,06:36,2023-09-12,12.2,Summer,4
445,Oven,1.63,00:40,2023-11-17,24.6,Fall,2
83,Heater,2.62,06:35,2023-10-28,10.9,Fall,3
305,Washing Machine,1.62,03:13,2023-09-19,37.3,Summer,1
93,Dishwasher,1.42,22:03,2023-05-23,-7.8,Spring,2
125,Microwave,0.6,22:37,2023-01-29,19.0,Winter,2
344,TV,1.87,08:04,2023-03-28,29.5,Winter,3
473,Air Conditioning,3.38,00:42,2023-10-27,-2.3,Fall,1
245,Microwave,0.29,15:45,2023-12-22,12.3,Fall,4
355,Lights,1.27,01:54,2023-12-26,-3.7,Fall,2
64,Lights,0.61,09:33,2023-09-27,16.0,Summer,1
338,Fridge,0.48,19:54,2023-05-14,7.3,Spring,3
360,Microwave,0.75,02:22,2023-11-13,3.6,Fall,5
115,Dishwasher,1.33,04:59,2023-12-03,15.3,Fall,2
159,Oven,0.42,12:26,2023-10-10,33.4,Fall,3
125,Computer,1.95,02:57,2023-10-09,12.3,Fall,1
49,Oven,0.89,09:35,2023-10-30,26.4,Fall,2
395,Dishwasher,1.9,04:20,2023-08-01,-7.1,Summer,1
181,Lights,1.31,23:34,2023-07-04,-1.1,Summer,4
294,Dishwasher,0.28,08:35,2023-08-16,-3.6,Summer,1
319,Washing Machine,0.47,12:29,2023-04-28,16.2,Spring,5
59,Dishwasher,0.54,13:08,2023-03-29,25.6,Winter,4
445,Microwave,1.31,06:11,2023-03-02,14.9,Winter,2
12,Lights,0.34,12:26,2023-10-22,4.7,Fall,5
152,Microwave,0.37,00:27,2023-09-28,10.8,Summer,5
61,Oven,1.15,17:31,2023-03-31,29.8,Winter,5
449,Lights,1.93,20:06,2023-01-29,8.8,Winter,2
12,Dishwasher,1.25,06:23,2023-12-23,35.8,Fall,1
224,TV,0.55,07:57,2023-09-12,17.5,Summer,3
48,Dishwasher,0.33,11:41,2023-12-31,32.0,Fall,2
327,Microwave,0.67,23:30,2023-04-13,-9.4,Spring,4
74,Computer,0.65,22:32,2023-10-08,18.3,Fall,5
127,Air Conditioning,3.39,05:35,2023-03-21,38.7,Winter,2
187,Dishwasher,1.97,15:13,2023-05-05,32.0,Spring,2
451,Washing Machine,1.54,15:41,2023-12-24,-0.3,Fall,5
1,Lights,1.12,06:02,2023-02-03,2.9,Winter,4
260,Heater,2.18,00:21,2023-07-13,33.4,Summer,3
295,Air Conditioning,3.23,22:04,2023-09-09,25.5,Summer,4
369,Washing Machine,1.72,19:37,2023-06-19,22.6,Spring,3
270,Washing Machine,0.41,16:36,2023-02-09,36.8,Winter,1
177,Washing Machine,1.63,15:48,2023-06-10,8.9,Spring,1
349,Lights,0.23,20:22,2023-01-17,-0.6,Winter,3
404,Fridge,0.39,11:44,2023-12-12,2.7,Fall,2
276,TV,0.64,19:45,2023-07-04,3.8,Summer,4
256,Air Conditioning,4.26,05:31,2023-09-28,36.4,Summer,5
289,TV,1.48,14:13,2023-07-18,-5.8,Summer,2
355,Dishwasher,1.94,11:25,2023-11-04,8.5,Fall,5
307,Dishwasher,0.59,08:55,2023-03-05,-8.6,Winter,5
218,Fridge,0.12,19:06,2023-04-20,12.5,Spring,4
47,Dishwasher,1.63,04:21,2023-04-04,1.3,Spring,3
389,Washing Machine,1.46,06:01,2023-03-22,28.4,Winter,5
277,Computer,0.73,01:20,2023-02-23,26.0,Winter,2
269,Washing Machine,0.25,17:34,2023-11-01,24.1,Fall,3
39,Computer,1.93,15:15,2023-09-20,15.9,Summer,4
181,TV,1.04,05:58,2023-04-17,35.0,Spring,3
151,Microwave,1.96,21:29,2023-06-26,10.9,Spring,1
249,Air Conditioning,4.24,07:51,2023-10-29,13.9,Fall,4
132,Oven,0.31,22:03,2023-01-02,1.2,Winter,3
165,Fridge,0.14,03:58,2023-12-07,-1.5,Fall,2
245,Lights,0.42,05:38,2023-01-29,39.8,Winter,4
277,Washing Machine,1.95,23:21,2023-04-20,3.9,Spring,3
189,Fridge,0.18,10:55,2023-01-10,-6.2,Winter,4
117,Oven,1.85,08:16,2023-07-26,-7.3,Summer,2
436,Oven,1.96,01:03,2023-06-07,6.1,Spring,3
218,Dishwasher,0.73,16:00,2023-05-29,16.9,Spring,2
294,Microwave,0.76,07:17,2023-02-06,8.7,Winter,1
106,Fridge,0.47,11:46,2023-07-06,37.7,Summer,3
114,Dishwasher,1.88,17:21,2023-01-22,17.5,Winter,5
176,Fridge,0.4,05:56,2023-12-30,33.1,Fall,2
276,Heater,4.51,06:52,2023-09-14,-1.2,Summer,3
85,Computer,1.69,23:15,2023-12-18,20.9,Fall,3
328,Microwave,0.88,22:26,2023-09-11,21.5,Summer,1
142,Heater,2.38,10:28,2023-09-23,20.8,Summer,5
185,Computer,0.81,14:56,2023-06-19,2.0,Spring,4
317,Computer,1.52,22:00,2023-01-24,5.0,Winter,4
219,TV,1.07,23:52,2023-03-17,34.5,Winter,1
163,TV,1.15,23:11,2023-09-03,-1.1,Summer,1
295,Heater,3.62,16:39,2023-10-16,10.9,Fall,5
285,Lights,0.62,21:20,2023-06-07,4.6,Spring,4
437,Air Conditioning,3.73,06:59,2023-09-02,34.6,Summer,1
49,Oven,1.01,12:47,2023-01-24,1.1,Winter,1
184,Heater,2.54,09:45,2023-07-05,38.0,Summer,3
262,Fridge,0.12,02:31,2023-03-10,30.3,Winter,1
326,Lights,1.28,07:14,2023-01-16,15.7,Winter,4
53,Heater,2.16,05:09,2023-06-19,7.2,Spring,4
429,Oven,0.9,10:39,2023-08-26,11.0,Summer,5
471,TV,1.01,11:56,2023-07-23,24.0,Summer,5
57,Air Conditioning,3.91,20:28,2023-02-14,5.8,Winter,3
294,Microwave,0.31,10:31,2023-10-28,32.2,Fall,3
269,Air Conditioning,3.75,16:06,2023-04-24,5.0,Spring,4
19,Air Conditioning,2.17,22:38,2023-06-22,25.6,Spring,1
451,TV,0.57,20:18,2023-09-19,16.5,Summer,3
372,TV,0.62,10:03,2023-03-29,-0.3,Winter,3
373,Dishwasher,1.77,04:20,2023-07-31,26.1,Summer,3
344,Computer,0.77,04:53,2023-08-04,-3.7,Summer,1
32,Dishwasher,0.83,22:46,2023-12-03,12.9,Fall,4
166,Computer,0.55,16:10,2023-11-19,-2.6,Fall,5
341,Microwave,1.66,05:42,2023-08-20,-8.2,Summer,1
285,Washing Machine,1.32,02:34,2023-02-02,-7.3,Winter,4
98,Oven,1.95,20:33,2023-03-18,-5.2,Winter,2
25,Microwave,0.71,08:05,2023-06-26,14.6,Spring,4
312,Computer,0.45,04:34,2023-12-22,19.3,Fall,4
426,Lights,0.45,01:38,2023-10-19,0.3,Fall,3
454,Air Conditioning,2.95,11:14,2023-10-14,26.5,Fall,1
393,Oven,0.7,19:13,2023-04-17,19.3,Spring,5
495,Dishwasher,0.42,18:31,2023-12-06,9.9,Fall,5
184,Fridge,0.47,19:36,2023-04-23,27.1,Spring,3
277,Heater,4.79,06:28,2023-10-20,13.1,Fall,4
355,Dishwasher,0.78,22:47,2023-06-27,38.0,Spring,3
491,Dishwasher,0.39,13:22,2023-08-08,6.8,Summer,1
428,Air Conditioning,2.71,13:53,2023-04-10,-1.8,Spring,1
238,Computer,1.19,08:39,2023-12-12,30.8,Fall,4
111,Heater,2.39,00:23,2023-08-10,29.1,Summer,4
313,Computer,0.62,11:28,2023-06-24,-1.5,Spring,5
17,Microwave,0.52,21:30,2023-06-05,2.9,Spring,3
253,Washing Machine,0.99,14:15,2023-12-05,-3.6,Fall,2
347,Computer,0.99,20:46,2023-05-14,-1.2,Spring,3
326,Air Conditioning,4.32,16:24,2023-10-05,36.4,Fall,5
394,Fridge,0.16,05:15,2023-03-12,28.1,Winter,3
164,Air Conditioning,2.07,04:58,2023-09-05,-2.4,Summer,3
490,Fridge,0.43,23:03,2023-11-24,7.7,Fall,2
106,Computer,1.82,14:12,2023-12-24,19.1,Fall,1
316,Dishwasher,0.88,14:32,2023-02-05,-7.1,Winter,4
325,Lights,1.34,12:54,2023-09-25,4.7,Summer,5
43,Heater,4.44,07:46,2023-02-11,8.1,Winter,4
152,Fridge,0.46,04:52,2023-04-23,-6.1,Spring,2
89,Computer,0.4,10:41,2023-02-28,29.0,Winter,3
347,Oven,0.69,14:22,2023-10-12,15.6,Fall,5
398,Heater,2.88,03:29,2023-09-25,1.7,Summer,1
57,Heater,3.66,23:58,2023-10-25,8.6,Fall,2
463,Dishwasher,1.36,04:46,2023-06-22,15.6,Spring,2
255,Computer,1.99,02:20,2023-10-30,33.0,Fall,1
206,Dishwasher,1.42,10:31,2023-04-24,38.3,Spring,5
208,Oven,1.08,06:15,2023-05-15,3.8,Spring,1
254,Computer,1.27,07:38,2023-10-25,15.8,Fall,2
145,Heater,3.83,16:35,2023-07-27,-1.1,Summer,1
72,Computer,0.28,13:05,2023-06-04,17.9,Spring,4
449,Lights,1.17,01:06,2023-03-21,0.7,Winter,3
343,Microwave,0.32,10:12,2023-01-01,11.3,Winter,4
340,Air Conditioning,3.69,06:31,2023-06-24,-3.6,Spring,4
148,Fridge,0.19,16:27,2023-06-17,29.4,Spring,2
249,Computer,0.79,10:41,2023-04-16,25.9,Spring,3
335,TV,0.96,19:03,2023-05-22,21.5,Spring,3
373,Fridge,0.21,21:41,2023-02-04,2.1,Winter,5
195,Oven,0.46,01:42,2023-10-15,27.9,Fall,1
127,Microwave,0.7,05:09,2023-07-16,6.7,Summer,4
141,Heater,2.42,10:21,2023-06-16,19.0,Spring,3
152,Oven,0.78,14:45,2023-09-12,-6.7,Summer,3
67,Microwave,1.98,17:08,2023-11-22,13.7,Fall,4
470,Heater,2.71,09:50,2023-02-16,16.4,Winter,5
454,Washing Machine,1.15,13:57,2023-09-03,-9.5,Summer,3
481,Oven,1.28,03:01,2023-03-21,33.8,Winter,1
497,Fridge,0.41,17:15,2023-04-13,8.9,Spring,1
481,Lights,1.36,22:18,2023-05-25,36.7,Spring,4
26,Computer,0.3,00:09,2023-01-22,0.6,Winter,5
153,Microwave,1.09,08:06,2023-11-03,0.1,Fall,4
186,Oven,1.15,19:53,2023-02-19,19.8,Winter,5
264,Oven,1.67,18:47,2023-11-15,-2.2,Fall,4
379,TV,0.96,20:49,2023-05-16,0.4,Spring,3
479,Lights,0.74,23:28,2023-07-10,26.2,Summer,3
438,Oven,0.91,09:40,2023-07-10,11.5,Summer,3
120,Microwave,1.71,06:26,2023-03-06,8.2,Winter,4
1,Lights,1.17,01:02,2023-07-30,21.1,Summer,5
57,Oven,1.14,22:22,2023-12-01,-7.5,Fall,2
249,Washing Machine,1.91,07:10,2023-08-04,21.9,Summer,3
43,TV,0.23,02:24,2023-04-18,28.8,Spring,3
408,Heater,4.01,19:15,2023-07-28,27.8,Summer,5
275,Heater,2.08,19:00,2023-08-27,25.0,Summer,5
49,Lights,0.72,00:39,2023-12-06,19.9,Fall,2
442,Microwave,1.33,00:34,2023-07-08,-2.6,Summer,5
461,Dishwasher,0.24,22:28,2023-02-27,16.4,Winter,3
276,Washing Machine,0.33,23:36,2023-08-20,-4.0,Summer,5
154,Fridge,0.39,20:29,2023-05-21,13.5,Spring,3
206,Washing Machine,0.64,22:40,2023-12-07,23.6,Fall,2
171,Air Conditioning,3.14,18:09,2023-02-12,-4.5,Winter,3
406,Fridge,0.1,09:47,2023-10-20,20.5,Fall,5
315,Lights,1.87,09:23,2023-06-21,14.2,Spring,4
228,Lights,0.94,22:36,2023-08-20,6.4,Summer,5
457,Fridge,0.42,06:17,2023-09-11,3.8,Summer,4
12,TV,0.73,19:55,2023-12-06,-2.1,Fall,1
104,Washing Machine,1.02,11:13,2023-09-29,7.7,Summer,1
383,Air Conditioning,4.0,01:14,2023-07-19,3.1,Summer,3
434,Fridge,0.45,04:01,2023-08-22,28.5,Summer,5
44,Washing Machine,1.13,09:11,2023-08-08,36.8,Summer,1
299,Computer,1.46,21:22,2023-09-14,1.6,Summer,5
491,Oven,1.34,18:16,2023-10-21,31.2,Fall,3
424,Fridge,0.2,01:39,2023-06-19,14.8,Spring,3
213,TV,0.44,06:26,2023-07-25,32.6,Summer,3
332,TV,0.26,23:52,2023-11-02,0.7,Fall,4
190,Dishwasher,0.44,01:35,2023-05-21,-9.6,Spring,5
83,Heater,2.24,00:41,2023-09-24,33.6,Summer,3
104,Microwave,1.18,01:31,2023-10-25,37.2,Fall,2
326,Oven,0.4,23:50,2023-01-11,3.5,Winter,3
395,Air Conditioning,2.15,04:33,2023-09-14,22.8,Summer,4
245,Lights,1.18,10:16,2023-11-27,33.9,Fall,1
82,Fridge,0.46,20:20,2023-05-17,17.2,Spring,5
291,Dishwasher,1.51,02:07,2023-02-09,0.1,Winter,1
189,TV,0.65,00:34,2023-05-22,4.3,Spring,4
310,Lights,0.53,18:41,2023-09-08,16.1,Summer,4
412,Washing Machine,1.62,01:05,2023-08-04,24.2,Summer,5
186,Air Conditioning,2.39,11:24,2023-07-13,14.8,Summer,1
129,Washing Machine,1.18,21:25,2023-11-25,39.4,Fall,1
411,Oven,0.4,10:49,2023-11-09,37.5,Fall,4
94,Washing Machine,1.48,22:30,2023-11-06,5.7,Fall,2
328,Fridge,0.38,07:21,2023-03-31,16.7,Winter,5
117,Computer,0.49,12:20,2023-08-24,5.6,Summer,4
203,Microwave,1.51,07:27,2023-02-16,36.7,Winter,1
40,Dishwasher,1.98,18:46,2023-11-23,16.5,Fall,2
72,TV,1.16,13:56,2023-09-18,39.7,Summer,5
46,Air Conditioning,3.45,04:43,2023-02-16,-2.7,Winter,1
65,Microwave,1.52,10:21,2023-05-29,32.1,Spring,1
170,Lights,1.39,10:45,2023-11-24,-7.8,Fall,5
290,Air Conditioning,4.42,07:04,2023-10-22,9.8,Fall,4
57,TV,0.6,06:43,2023-01-20,5.3,Winter,2
450,Heater,2.47,05:20,2023-02-08,20.6,Winter,5
2,Air Conditioning,3.34,22:40,2023-01-14,37.2,Winter,2
93,Lights,1.18,19:58,2023-01-19,21.5,Winter,3
1,Air Conditioning,4.03,01:04,2023-10-15,38.7,Fall,4
476,Lights,0.74,12:08,2023-06-23,14.6,Spring,1
478,TV,1.69,23:19,2023-08-20,9.7,Summer,1
139,Oven,1.71,19:54,2023-04-30,-0.0,Spring,5
11,Dishwasher,0.57,00:46,2023-01-02,14.7,Winter,4
83,Microwave,1.01,23:27,2023-07-16,36.7,Summer,5
71,Lights,0.69,22:15,2023-11-08,12.9,Fall,1
152,Lights,0.34,19:41,2023-04-26,28.9,Spring,5
467,Lights,1.69,10:33,2023-07-05,31.8,Summer,1
269,Computer,0.96,08:18,2023-11-27,22.9,Fall,3
23,Lights,1.42,01:40,2023-12-10,6.1,Fall,3
210,Lights,0.97,23:23,2023-03-01,11.8,Winter,3
305,Dishwasher,0.98,09:30,2023-05-24,5.7,Spring,5
333,Computer,0.75,00:19,2023-12-01,-5.0,Fall,5
189,Dishwasher,0.37,00:30,2023-08-07,32.7,Summer,4
1,TV,0.21,07:42,2023-11-12,38.5,Fall,3
336,Oven,0.56,02:06,2023-10-28,-7.0,Fall,1
381,Computer,0.56,20:12,2023-05-25,-4.4,Spring,5
147,Fridge,0.45,12:28,2023-12-02,36.4,Fall,1
248,Air Conditioning,4.53,20:54,2023-08-31,13.7,Summer,2
286,Dishwasher,1.45,06:01,2023-11-18,5.6,Fall,3
32,Heater,3.97,22:01,2023-02-26,18.7,Winter,5
272,TV,0.49,12:28,2023-04-29,6.7,Spring,1
416,Lights,0.3,04:31,2023-05-05,-4.7,Spring,2
309,Fridge,0.33,15:21,2023-11-06,11.5,Fall,3
148,Lights,0.77,07:17,2023-09-11,39.3,Summer,1
280,Lights,0.83,05:08,2023-07-08,36.8,Summer,5
472,Washing Machine,1.88,12:18,2023-06-16,26.7,Spring,2
322,Fridge,0.34,23:23,2023-05-05,-9.6,Spring,2
481,Microwave,1.82,21:01,2023-05-04,19.5,Spring,4
427,Washing Machine,1.97,02:00,2023-10-30,-4.1,Fall,1
387,Computer,0.93,16:52,2023-06-28,19.1,Spring,3
163,TV,0.79,18:06,2023-03-19,0.8,Winter,1
179,TV,1.34,04:35,2023-04-14,25.9,Spring,3
187,Fridge,0.28,23:18,2023-05-15,16.5,Spring,5
137,Microwave,1.21,04:46,2023-08-09,7.8,Summer,4
229,Dishwasher,1.77,15:26,2023-10-16,18.6,Fall,4
338,Lights,0.56,15:55,2023-02-08,5.8,Winter,2
280,TV,1.57,18:00,2023-02-20,24.8,Winter,5
158,Washing Machine,1.52,22:32,2023-09-08,2.4,Summer,2
258,Lights,1.66,06:03,2023-05-14,14.0,Spring,4
411,Dishwasher,0.43,03:33,2023-06-02,1.2,Spring,4
341,Air Conditioning,2.62,21:42,2023-05-30,24.1,Spring,2
229,Washing Machine,1.24,00:32,2023-11-24,10.5,Fall,2
260,Heater,2.71,05:35,2023-02-22,26.9,Winter,5
37,Computer,1.76,04:09,2023-11-21,2.3,Fall,2
206,TV,0.79,22:50,2023-05-25,29.1,Spring,1
277,Fridge,0.25,17:41,2023-11-04,29.5,Fall,5
58,Washing Machine,0.82,00:57,2023-12-16,-3.5,Fall,3
10,Computer,1.34,03:23,2023-04-16,-8.5,Spring,2
460,Dishwasher,0.45,03:40,2023-04-06,-2.9,Spring,4
